id,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
7292,0,0,1,0,0,0,1,0,2,44,56700.0,56.66372341663416,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7293,0,1,0,0,0,0,0,0,1,11,157500.0,22.111336988439188,1.6317925761651506,Commercial associate,Secondary / secondary special,Single / not married,With parents,Core staff,0
7294,0,0,1,0,0,0,1,0,1,37,90000.0,57.63841831112206,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
7295,0,0,0,0,0,0,1,0,2,29,135000.0,58.35027413293907,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1
7296,1,1,1,0,0,0,0,1,3,34,337500.0,31.455813603290963,8.51215288472727,Working,Higher education,Married,House / apartment,Managers,0
7297,0,0,0,0,0,0,1,0,1,6,135000.0,64.2066572208875,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7298,0,0,1,0,0,0,1,0,2,50,67500.0,55.773903639362885,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7299,1,1,1,0,1,0,0,1,3,2,157500.0,44.57860188778688,3.263585152330301,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7300,0,0,1,0,1,0,0,0,1,34,292500.0,54.31186129763103,8.816060562502994,Working,Secondary / secondary special,Widow,House / apartment,Waiters/barmen staff,0
7301,0,0,1,1,0,0,0,1,3,36,76500.0,43.54641094615221,24.101795382519832,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
7302,0,0,1,0,0,0,0,3,4,21,112500.0,45.13165910319856,1.013025592585748,Working,Secondary / secondary special,Widow,House / apartment,Sales staff,0
7303,1,0,0,1,1,1,0,0,1,46,202500.0,43.10560791802706,11.950964085504836,Working,Incomplete higher,Single / not married,House / apartment,Other,0
7304,1,1,1,0,0,0,0,0,2,19,270000.0,49.87918985331663,4.213638883755313,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
7305,1,1,1,0,0,0,0,0,1,4,270000.0,47.57387215343231,3.7290293435183473,Working,Secondary / secondary special,Separated,House / apartment,Laborers,0
7306,0,0,1,0,0,1,0,1,2,19,135000.0,39.765361369501086,3.345722362539956,Working,Secondary / secondary special,Single / not married,House / apartment,Other,1
7307,0,1,1,0,0,0,0,2,4,10,121500.0,35.03699596843193,0.6817388447401383,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
7308,1,1,1,0,0,0,0,0,2,10,202500.0,34.629047824390646,5.837217738899498,Working,Higher education,Married,House / apartment,Other,1
7309,0,1,0,0,0,0,0,1,3,45,225000.0,30.00472288958705,5.150003080145383,Working,Higher education,Married,With parents,Secretaries,0
7310,1,0,0,0,0,0,0,0,2,43,135000.0,41.35334743355442,4.651704004873475,Working,Secondary / secondary special,Civil marriage,With parents,Laborers,1
7311,0,0,0,0,0,0,0,0,2,39,157500.0,49.84359706222578,25.12851051014052,Working,Higher education,Married,House / apartment,Core staff,0
7312,0,0,1,0,0,0,1,0,1,16,132750.0,55.78485526739084,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
7313,0,0,1,0,0,0,0,2,4,5,180000.0,30.65908266425731,9.48410987220819,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7314,0,1,0,0,0,0,0,0,1,13,675000.0,45.17546561531037,4.202687255727359,Commercial associate,Higher education,Single / not married,House / apartment,Managers,0
7315,0,0,0,0,0,0,0,0,1,26,157500.0,51.94630964359296,9.004976145985202,Working,Higher education,Single / not married,Office apartment,Laborers,0
7316,1,0,1,0,1,0,0,1,3,21,112500.0,49.10436217033888,0.9938602435368282,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7317,0,0,1,1,0,0,0,1,3,3,72000.0,22.05110303428544,1.0650458257185291,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1
7318,1,1,1,0,0,0,0,0,2,30,202500.0,54.86765642004969,5.511406805067866,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7319,1,1,1,0,1,0,1,0,2,12,112500.0,59.4646022847834,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
7320,0,1,0,0,0,0,0,2,4,29,243000.0,32.47705291689768,4.8460954023696585,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
7321,0,0,0,0,0,0,1,0,1,1,135000.0,63.02388139386846,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
7322,0,0,1,0,0,0,0,0,1,47,99000.0,52.1023703429913,7.197957521372786,Working,Higher education,Single / not married,Municipal apartment,Other,0
7323,1,1,1,0,0,0,0,0,2,56,180000.0,41.213714176198,3.096572824904002,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
7324,0,0,0,0,0,0,0,0,1,48,90000.0,27.644647049562963,8.356092185328926,Working,Secondary / secondary special,Single / not married,With parents,Laborers,0
7325,1,1,0,1,0,0,0,0,2,41,135000.0,52.173555925173,0.2710527936918622,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
7326,1,1,0,1,0,0,0,0,2,5,112500.0,23.179120721164704,1.3224090843754492,Working,Secondary / secondary special,Civil marriage,With parents,Core staff,0
7327,0,0,0,1,1,0,0,0,2,32,211500.0,47.226157963544765,4.547663538607911,Working,Secondary / secondary special,Married,House / apartment,Other,0
7328,1,1,1,0,0,0,0,0,2,3,135000.0,25.47074888601409,2.3326967699542083,Working,Higher education,Married,House / apartment,Sales staff,0
7329,0,0,0,0,0,0,0,0,2,41,207000.0,40.21985393266117,13.864761083389803,Working,Secondary / secondary special,Married,House / apartment,Other,0
7330,0,1,0,0,0,0,1,0,2,7,90000.0,54.7471885117422,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7331,0,1,1,1,1,0,0,0,2,4,135000.0,54.32281292565898,12.123452226945112,Working,Higher education,Civil marriage,House / apartment,Managers,0
7332,1,1,1,0,0,0,0,0,2,37,121500.0,39.817381602633866,5.763294249710809,Commercial associate,Higher education,Married,House / apartment,Drivers,0
7333,0,0,1,0,0,0,0,0,1,12,135000.0,53.52060617261135,13.016009911223366,Working,Higher education,Single / not married,House / apartment,Laborers,0
7334,0,0,1,0,0,0,1,0,1,18,180000.0,64.76792815732014,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
7335,1,0,1,0,0,0,1,0,2,49,270000.0,46.67310074813309,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7336,0,0,0,0,0,0,0,0,2,41,112500.0,46.48418516465088,2.2478216527375645,Commercial associate,Secondary / secondary special,Married,With parents,Other,0
7337,0,0,1,0,1,0,1,0,1,16,236250.0,68.34637261545411,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7338,0,0,0,1,0,0,0,2,4,60,180000.0,31.526999185472665,0.2436737236219771,Working,Secondary / secondary special,Married,House / apartment,Managers,0
7339,0,0,0,1,0,0,0,0,2,36,157500.0,32.95071082910669,4.345058420090761,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
7340,0,0,0,0,1,0,1,0,1,49,81000.0,65.4414532810393,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
7341,0,1,0,0,0,0,0,1,2,37,135000.0,41.24109324626789,3.2663230593372896,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7342,0,0,0,0,0,0,1,0,2,10,270000.0,56.34065038980951,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7343,0,0,0,0,0,0,0,0,2,32,157500.0,37.88715716270697,0.900771405299219,Working,Lower secondary,Married,House / apartment,Laborers,0
7344,1,1,1,0,0,0,0,1,3,45,225000.0,33.41067920628076,3.597609807182899,Working,Higher education,Married,House / apartment,Managers,0
7345,1,1,1,0,0,0,0,0,2,55,135000.0,52.28033429844555,17.363806238321114,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,0
7346,0,0,0,1,1,0,0,0,2,28,157500.0,53.94224385168758,27.02314215897657,Working,Secondary / secondary special,Married,House / apartment,Other,0
7347,0,1,1,1,1,0,0,0,2,18,112500.0,27.65559867759092,1.3826430385291963,Working,Higher education,Married,House / apartment,Laborers,0
7348,0,0,0,0,1,0,0,0,2,48,191250.0,55.590463869894656,22.371438154103096,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7349,0,0,0,0,0,0,0,0,2,2,202500.0,48.548567047920216,6.510742862618671,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7350,0,0,1,0,0,0,0,2,4,38,112500.0,40.00629718611607,1.0869490817744376,Working,Secondary / secondary special,Married,With parents,Core staff,0
7351,1,0,0,0,0,0,0,0,1,59,225000.0,48.61153890908095,11.877040596316146,Commercial associate,Secondary / secondary special,Separated,Rented apartment,Drivers,0
7352,1,0,1,1,1,0,0,2,4,32,135000.0,41.99675558019672,0.4490167491461152,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7353,0,0,1,1,1,0,0,0,2,35,265500.0,43.60116908629198,9.130919868306671,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
7354,1,1,0,1,1,0,0,0,2,39,180000.0,41.48750487689686,8.605241722964879,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7355,0,0,1,0,0,0,0,0,1,60,225000.0,58.72810529990349,36.26357830756278,Working,Higher education,Widow,House / apartment,Core staff,1
7356,0,0,0,0,0,0,0,1,3,13,112500.0,33.76113130317529,8.958431726866397,Commercial associate,Higher education,Married,With parents,Core staff,0
7357,0,1,1,0,0,0,0,2,4,30,202500.0,34.61262038234872,9.029617309048096,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
7358,0,0,1,1,0,0,0,1,3,55,117000.0,45.29867143062486,1.3443123404313573,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
7359,1,1,0,1,1,0,0,0,2,4,121500.0,57.48783342573769,19.18177649096149,Working,Secondary / secondary special,Married,House / apartment,Other,0
7360,0,0,1,0,0,0,1,0,2,7,220500.0,59.14426716496574,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
7361,0,0,0,0,0,0,0,0,1,19,225000.0,56.5569450433616,15.433581798394217,Working,Secondary / secondary special,Widow,House / apartment,Accountants,0
7362,0,1,1,0,1,1,0,1,3,49,450000.0,47.357577499880215,1.4264495506410124,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
7363,1,0,0,0,0,0,0,0,2,49,135000.0,31.98970546965372,4.410768188258486,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
7364,0,1,1,0,1,1,0,0,2,14,90000.0,33.57221571969308,1.946651881968829,Commercial associate,Secondary / secondary special,Married,House / apartment,Medicine staff,0
7365,0,1,0,0,0,0,0,1,3,8,315000.0,42.2157881407558,10.012525924556972,Working,Higher education,Married,House / apartment,Other,0
7366,1,0,0,1,1,0,0,0,1,58,157500.0,41.45191208580601,0.6379323326283223,Commercial associate,Secondary / secondary special,Separated,House / apartment,Laborers,1
7367,0,1,1,0,0,0,0,1,3,1,126000.0,22.09217163939027,1.366215596487265,Working,Secondary / secondary special,Married,House / apartment,Waiters/barmen staff,0
7368,0,0,1,0,0,0,1,0,1,27,157500.0,61.36744765464041,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
7369,0,0,0,1,1,1,0,0,1,41,180000.0,38.67841228772664,5.634612620382349,Working,Higher education,Separated,House / apartment,Accountants,0
7370,1,1,0,0,0,0,0,2,4,28,225000.0,35.047947596459885,11.929060829448929,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7371,1,1,0,1,1,0,0,0,2,35,157500.0,35.16567759776039,3.280012594372232,State servant,Secondary / secondary special,Married,House / apartment,Drivers,0
7372,0,0,1,0,0,0,1,0,2,3,189000.0,55.16061246979746,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,0
7373,0,0,0,0,1,0,1,0,1,48,73575.0,66.52840236281375,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7374,0,0,1,0,0,0,0,0,1,8,315000.0,28.466019151659516,2.8392095662470824,Working,Secondary / secondary special,Single / not married,House / apartment,Accountants,0
7375,0,1,1,0,0,0,1,0,1,53,135000.0,62.947219997672775,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
7376,1,1,1,0,1,0,0,1,3,17,189000.0,41.85438441583332,6.847505424478258,Working,Incomplete higher,Married,House / apartment,Other,0
7377,0,0,0,0,1,0,0,0,1,25,153000.0,32.548238499079375,3.885090042916693,Commercial associate,Secondary / secondary special,Separated,With parents,Medicine staff,0
7378,0,0,1,0,0,0,0,1,3,56,157500.0,42.69492186697879,1.9302244399268975,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
7379,1,1,1,0,0,0,0,0,2,25,292500.0,42.02961046428058,1.5496553659554952,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
7380,1,1,1,0,1,0,0,1,3,19,135000.0,29.31477032382595,7.019993565918534,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7381,0,1,1,1,0,0,0,1,3,33,112500.0,34.57155177724388,3.8440214378118647,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
7382,0,0,1,0,0,0,0,0,2,29,238500.0,60.90747927746634,39.79821625358495,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
7383,1,0,1,0,0,1,0,0,2,21,135000.0,52.639000116361046,3.5264242250011977,Commercial associate,Higher education,Married,House / apartment,Other,0
7384,0,0,0,0,1,0,0,0,2,10,135000.0,27.15456169531202,3.441549107784554,Working,Secondary / secondary special,Civil marriage,With parents,Core staff,0
7385,0,0,1,0,0,0,1,0,2,53,112500.0,62.77199394922551,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7386,0,0,0,0,0,0,0,1,3,6,153000.0,26.26474191804075,4.9254947055723255,Working,Secondary / secondary special,Married,With parents,Sales staff,0
7387,1,1,1,0,1,0,0,0,2,38,202500.0,47.206992614495846,2.346386304989151,Working,Incomplete higher,Married,House / apartment,Security staff,0
7388,0,0,1,1,1,1,0,0,2,39,202500.0,52.88814965399701,18.042807176054264,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7389,0,0,0,0,0,0,0,1,2,13,157500.0,33.82957897835,3.6989123664414736,Working,Secondary / secondary special,Separated,House / apartment,Medicine staff,0
7390,1,1,1,0,0,0,0,0,2,33,292500.0,28.192228450960663,6.10827053259136,Working,Higher education,Married,House / apartment,Managers,0
7391,1,0,1,0,0,0,0,0,1,30,99000.0,49.15090658945769,11.187088030555042,Working,Secondary / secondary special,Separated,House / apartment,Other,0
7392,0,0,1,0,1,0,1,0,2,37,90000.0,66.2080672429961,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
7393,0,0,0,0,0,0,0,1,3,54,157500.0,30.2319691711671,4.328630978048831,Commercial associate,Higher education,Married,House / apartment,High skill tech staff,1
7394,0,0,1,0,0,0,0,0,1,41,247500.0,54.84027734997981,7.137723567219039,Working,Secondary / secondary special,Widow,House / apartment,Cooking staff,0
7395,0,0,0,0,0,0,0,0,2,38,157500.0,53.81903803637309,4.681820981950348,Working,Higher education,Married,House / apartment,Sales staff,0
7396,0,0,0,0,0,1,0,0,1,31,99000.0,41.13705278000233,0.5831741924885521,Commercial associate,Secondary / secondary special,Separated,House / apartment,Sales staff,0
7397,0,0,0,1,1,0,0,0,1,5,103500.0,40.85231045127552,10.524514534863822,Working,Secondary / secondary special,Single / not married,Municipal apartment,Other,0
7398,1,1,1,0,0,0,0,0,2,21,315000.0,42.67301861092288,9.13639568232065,Working,Higher education,Married,House / apartment,Managers,0
7399,0,0,1,1,1,1,0,1,3,16,144000.0,36.7837806388906,0.3340246548525979,Working,Higher education,Civil marriage,House / apartment,Secretaries,0
7400,0,0,0,1,0,0,0,0,2,58,90000.0,44.74561421521318,1.5989376920812883,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
7401,0,0,0,0,0,0,0,1,3,34,180000.0,38.6647227526917,2.179373977562852,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
7402,1,0,0,0,0,0,0,0,1,14,382500.0,34.58797921928581,2.338172583968185,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7403,1,1,1,1,1,0,0,0,1,12,157500.0,44.30481118708803,4.282086558930025,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
7404,1,1,1,0,1,0,0,0,1,19,225000.0,48.04205425162734,3.635940505280738,Working,Secondary / secondary special,Separated,House / apartment,Other,0
7405,0,1,0,0,0,0,0,0,2,21,126000.0,52.28581011245953,9.662073827662445,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
7406,1,0,0,1,0,0,0,1,3,11,135000.0,31.98149174863276,3.507258875952278,Working,Secondary / secondary special,Married,Municipal apartment,Laborers,0
7407,0,1,0,0,0,0,0,1,3,57,135000.0,34.44013224090844,4.528498189558992,Working,Higher education,Civil marriage,Rented apartment,Other,0
7408,1,1,1,0,0,0,0,0,2,6,216000.0,44.72918677317125,4.920018891558348,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1
7409,0,0,1,0,0,0,0,0,1,26,81000.0,53.91212687461071,2.9596774745545766,Working,Secondary / secondary special,Separated,House / apartment,Sales staff,0
